stock_id,year,60日均價(元),本季以來報酬率 %,class
1220,202106,16.555,19.3553,1
1225,202106,48.2025,-15.5554,0
1227,202106,54.65,-7.6791,0
1229,202106,48.5413,9.1872,1
1231,202106,59.7967,8.9677,1
1232,202106,158.967,16.1972,1
1233,202106,35.3,-0.2846,0
1234,202106,35.4483,2.8902,1
1235,202106,32.0883,13.2079,1
1101,202106,50.7733,8.9744,1
1102,202106,49.9608,6.0669,1
1103,202106,22.94,7.4339,1
1104,202106,23.7983,1.9652,1
1108,202106,14.7417,7.4508,1
1109,202106,26.4575,12.7979,1
1110,202106,16.4283,-3.7037,0
1325,202106,91.2917,-4.9372,0
1326,202106,87.4117,-3.3103,0
1337,202106,8.0195,3.4485,1
1338,202106,65.6267,-5.4438,0
1339,202106,39.08,-4.4831,0
1340,202106,11.2757,18.5365,1
1341,202106,78.4683,16.3769,1
1342,202106,53.2666,-0.9023,0
1457,202106,18.511,19.2903,1
1459,202106,13.3485,67.2219,1
1460,202106,13.5574,27.7509,1
1463,202106,14.3125,20.155,1
1464,202106,17.5708,5.4446,1
1465,202106,13.0625,1.9382,1
1466,202106,17.9425,12.2328,1
1467,202106,18.8783,-14.4669,0
1468,202106,13.2133,-12.6764,0
1470,202106,16.9475,-10.7146,0
1471,202106,11.0218,42.4652,1
1472,202106,10.3142,10.7561,1
1473,202106,18.425,1.9175,1
1474,202106,15.9092,26.7718,1
1475,202106,40.863,2.3361,1
1476,202106,589.333,36.6666,1
1477,202106,258.75,14.7784,1
1503,202106,51.0808,7.927,1
1504,202106,32.1126,6.2477,1
1506,202106,10.3738,4.1025,1
1512,202106,4.6973,-11.5858,0
1513,202106,51.4633,-3.788,0
1514,202106,25.0692,-2.5148,0
1515,202106,79.0186,-12.3985,0
1516,202106,22.455,-9.8362,0
1517,202106,26.8408,42.2222,1
1519,202106,45.1933,-3.5398,0
1521,202106,48.2892,-13.5338,0
1522,202106,22.4167,-6.1966,0
1524,202106,10.5377,-8.5662,0
1525,202106,70.6567,-13.3089,0
1526,202106,50.915,14.1081,1
1527,202106,48.9592,8.0845,1
1528,202106,10.7082,22.5002,1
1529,202106,17.1508,5.9187,1
1530,202106,36.9692,7.945,1
1531,202106,15.2983,-7.3483,0
1532,202106,34.4042,5.0931,1
1533,202106,58.5567,-11.1436,0
1535,202106,38.6442,-6.2498,0
1536,202106,100.487,-7.3279,0
1537,202106,147.775,1.6899,1
1538,202106,11.732,47.5413,1
1539,202106,18.9267,-17.89,0
1540,202106,16.4358,5.6606,1
1541,202106,53.0983,-8.6019,0
1558,202106,168.975,1.8347,1
1560,202106,68.0917,-5.0279,0
1568,202106,27.8692,-12.3076,0
1582,202106,86.2083,-4.686,0
1583,202106,64.615,9.5083,1
1587,202106,29.905,-0.5002,0
1589,202106,77.0067,-9.1251,0
1590,202106,1039.21,7.9693,1
1597,202106,110.935,-2.6141,0
1598,202106,91.9402,-11.7985,0
1603,202106,30.985,16.1051,1
1604,202106,29.8942,-1.7944,0
1605,202106,24.9917,54.2105,1
1608,202106,25.5925,130.936,1
1609,202106,27.5083,54.0407,1
1611,202106,12.1825,-8.2031,0
1612,202106,26.36,13.1415,1
1614,202106,34.7625,-4.8409,0
1615,202106,37.6508,30.7215,1
1616,202106,9.207,98.8542,1
1617,202106,18.9533,33.4427,1
1618,202106,17.5142,16.9936,1
1626,202106,26.275,2.4301,1
1701,202106,23.7133,5.6276,1
1702,202106,52.1405,11.3735,1
1707,202106,172.067,-5.2196,0
1708,202106,28.8467,63.8215,1
1709,202106,18.8783,24.4051,1
1710,202106,21.8375,13.1108,1
1711,202106,18.5343,19.3774,1
1712,202106,22.1426,3.0807,1
1713,202106,22.805,18.7806,1
1714,202106,11.3783,23.9879,1
1717,202106,39.7092,12.6568,1
1718,202106,10.7937,12.3477,1
1720,202106,39.3733,3.4657,1
1721,202106,10.5035,-6.6354,0
1722,202106,57.81,4.2477,1
1723,202106,111.783,6.5117,1
1725,202106,21.6667,-4.636,0
1726,202106,73.8317,5.394,1
1727,202106,13.155,35.7447,1
1730,202106,70.2183,-4.609,0
1731,202106,20.3033,6.9519,1
1732,202106,33.8675,39.1653,1
1733,202106,24.3817,0.8316,1
1734,202106,30.8608,-6.3797,0
1735,202106,18.3233,8.6824,1
1736,202106,80.99,-1.9767,0
1737,202106,32.99,-3.9765,0
1752,202106,39.405,-0.1258,0
1760,202106,93.7751,25.8409,1
1762,202106,63.6617,14.8972,1
1773,202106,118.4,9.0908,1
1776,202106,17.9725,8.8758,1
1783,202106,34.0525,16.824,1
1786,202106,54.84,-9.587,0
1789,202106,26.9858,-1.1471,0
1795,202106,84.415,30.6309,1
1802,202106,30.8017,87.9389,1
1805,202106,14.4042,-16.7721,0
1806,202106,12.4035,46.2475,1
1808,202106,55.5358,-1.0417,0
1809,202106,14.6483,29.8807,1
1810,202106,12.0017,28.9858,1
1817,202106,37.03,8.7572,1
1903,202106,57.35,16.1614,1
1904,202106,42.9725,38.9681,1
1905,202106,24.2758,118.182,1
1906,202106,20.4408,23.2044,1
1907,202106,38.1409,49.8674,1
1909,202106,25.9192,16.3999,1
2002,202106,36.1958,52.8954,1
2006,202106,49.8374,21.6305,1
2007,202106,14.4372,123.896,1
2008,202106,18.9358,64.0632,1
2009,202106,56.0175,109.463,1
2010,202106,22.3875,137.978,1
2012,202106,27.1158,97.4937,1
2013,202106,44.1658,14.6776,1
2014,202106,43.6267,213.847,1
2015,202106,77.4233,14.1852,1
2017,202106,21.6108,164.199,1
2020,202106,29.3069,98.5229,1
2022,202106,14.2502,281.805,1
2023,202106,21.7417,149.064,1
2024,202106,18.57,64.5158,1
2025,202106,3.7442,83.6884,1
2027,202106,44.955,89.7932,1
2028,202106,39.0858,146.311,1
2029,202106,34.7883,95.5647,1
2030,202106,20.4075,179.104,1
2031,202106,62.645,101.261,1
2032,202106,19.95,114.235,1
2033,202106,18.1708,107.246,1
2034,202106,30.7108,60.1488,1
2038,202106,37.16,230.134,1
2049,202106,384.5,-1.8631,0
2059,202106,373.267,19.1196,1
2062,202106,30.3058,-2.7115,0
2069,202106,24.6325,118.181,1
2101,202106,39.5342,-6.3494,0
2102,202106,26.6908,31.6158,1
2103,202106,32.7017,27.032,1
2104,202106,26.9858,1.5122,1
2105,202106,48.2875,-3.0083,0
2106,202106,41.9033,-8.1629,0
2107,202106,25.0933,0.4051,1
2108,202106,138.5,34.484,1
2109,202106,19.5092,15.0569,1
2114,202106,127.142,15.1394,1
2115,202106,48.6217,-1.3194,0
2201,202106,41.7783,-3.2917,0
2204,202106,70.0367,15.8373,1
2206,202106,29.725,-2.5806,0
2207,202106,578.167,4.4215,1
2208,202106,24.1992,29.8368,1
2211,202106,58.6446,69.9999,1
2227,202106,272.425,-3.0353,0
2228,202106,74.9883,-5.8597,0
2231,202106,214.375,-14.8454,0
2233,202106,115.967,37.8108,1
2236,202106,25.4383,31.5003,1
2239,202106,95.055,-11.9403,0
2241,202106,56.0717,-6.1155,0
2243,202106,10.8758,6.3639,1
2247,202106,232.192,-7.708,0
2250,202106,189.205,156.579,1
2301,202106,60.71,-2.8474,0
2302,202106,19.3783,-8.3135,0
2303,202106,52.3467,5.7766,1
2305,202106,9.3262,-8.3955,0
2308,202106,292.525,5.2084,1
2312,202106,13.859,1.1134,1
2313,202106,39.8783,-2.0981,0
2314,202106,41.2417,47.2756,1
2316,202106,30.8908,-4.1467,0
2317,202106,113.203,-9.6771,0
2321,202106,7.4392,11.254,1
2323,202106,10.6233,0.4951,1
2324,202106,23.7417,-10.8915,0
2327,202106,513.364,0.3616,1
2328,202106,40.2383,-10.8621,0
2329,202106,18.2083,25.1513,1
2330,202106,589.713,1.7815,1
2331,202106,25.6425,-29.1463,0
2332,202106,20.6608,-21.926,0
2337,202106,43.3692,3.0441,1
2338,202106,81.2517,16.9232,1
2340,202106,25.3076,0.9918,1
2342,202106,34.9217,-2.1655,0
2344,202106,33.1183,18.1354,1
2345,202106,292.2,19.746,1
2347,202106,53.2671,-0.9609,0
2348,202106,100.02,-8.0954,0
2349,202106,10.425,-12.0001,0
2351,202106,93.7667,53.7992,1
2352,202106,31.9292,-10.0729,0
2353,202106,30.5428,-2.0671,0
2354,202106,66.145,-9.5043,0
2355,202106,31.3025,-0.7612,0
2356,202106,26.1842,-2.7774,0
2357,202106,381.5,-0.2684,0
2358,202106,15.251,16.3082,1
2359,202106,17.2779,-0.5749,0
2360,202106,186.847,3.9852,1
2362,202106,30.53,-1.9417,0
2363,202106,21.1817,15.5497,1
2364,202106,3.3608,-10.7345,0
2365,202106,12.9917,-9.9236,0
2367,202106,21.4975,0.9154,1
2368,202106,55.3808,19.0396,1
2369,202106,17.9825,21.4951,1
2371,202106,25.0983,-8.6873,0
2373,202106,91.885,-1.6046,0
2374,202106,16.1883,0.3167,1
2375,202106,111.202,4.6808,1
2376,202106,110.663,7.7156,1
2377,202106,171.5,-9.4825,0
2379,202106,495.442,2.2269,1
2380,202106,12.8645,25.2668,1
2382,202106,91.435,-10.7144,0
2383,202106,177.183,28.9939,1
2385,202106,82.4484,-15.9795,0
2387,202106,58.2492,-19.6375,0
2388,202106,51.5917,6.1914,1
2390,202106,22.6658,45.4291,1
2392,202106,42.6033,-12.0707,0
2393,202106,46.8608,14.0694,1
2395,202106,338.058,-2.5425,0
2397,202106,64.6383,-4.4443,0
2399,202106,28.6008,-15.7979,0
2401,202106,30.5375,5.8335,1
2402,202106,18.435,2.1223,1
2404,202106,220.883,-7.5669,0
2405,202106,13.11,-11.5941,0
2406,202106,19.68,15.7635,1
2408,202106,84.4817,-13.275,0
2409,202106,24.4835,8.9659,1
2412,202106,113.517,2.2422,1
2413,202106,24.2542,-23.4156,0
2414,202106,28.76,6.9519,1
2415,202106,39.345,8.4354,1
2417,202106,44.7317,-15.9544,0
2419,202106,21.8858,-14.9898,0
2420,202106,37.6742,2.4972,1
2421,202106,47.1183,-14.5561,0
2423,202106,24.3708,-0.6135,0
2424,202106,26.6567,-9.4474,0
2425,202106,32.96,-26.7679,0
2426,202106,26.6442,-12.0215,0
2427,202106,11.6625,-1.2985,0
2428,202106,172.5,3.646,1
2429,202106,16.8458,-9.5377,0
2430,202106,28.3724,35.0951,1
2431,202106,13.89,16.1941,1
2433,202106,53.3067,-1.109,0
2434,202106,38.51,23.4931,1
2436,202106,70.53,34.3012,1
2438,202106,11.8633,-9.05,0
2439,202106,112.983,-20.6767,0
2440,202106,19.9575,61.2791,1
2441,202106,71.845,10.9858,1
2442,202106,10.5385,-7.0696,0
2443,202106,2.9243,20.4821,1
2444,202106,13.6367,-25.2426,0
2449,202106,43.4942,8.9808,1
2450,202106,31.9497,-1.9293,0
2451,202106,73.0417,13.1702,1
2453,202106,25.6208,0.8117,1
2454,202106,978.333,-0.7225,0
2455,202106,115.502,13.0801,1
2457,202106,34.8733,30.2049,1
2458,202106,203.542,-0.5114,0
2459,202106,54.9383,2.9631,1
2460,202106,35.6642,-16.9736,0
2461,202106,20.6686,3.226,1
2462,202106,31.5483,10.9185,1
2464,202106,45.9,-10.634,0
2465,202106,58.8358,77.2678,1
2466,202106,33.4933,11.826,1
2467,202106,54.0942,17.4899,1
2468,202106,14.0608,0.3664,1
2471,202106,27.4592,-13.1667,0
2472,202106,66.4833,-4.9204,0
2474,202106,188.158,-13.9482,0
2476,202106,35.2058,32.3175,1
2477,202106,36.1692,9.0062,1
2478,202106,71.3733,-6.492,0
2480,202106,66.3599,2.2902,1
2481,202106,56.9975,61.1217,1
2482,202106,12.1237,12.2171,1
2483,202106,20.8808,10.396,1
2484,202106,28.9058,37.3997,1
2485,202106,20.4433,14.5945,1
2486,202106,31.6175,24.5751,1
2488,202106,31.3125,-9.3846,0
2489,202106,17.8008,-4.6579,0
2491,202106,25.4025,10.6665,1
2492,202106,219.675,-8.8179,0
2493,202106,38.54,0.8954,1
2495,202106,19.6,41.5095,1
2496,202106,57.9633,-4.8738,0
2497,202106,31.8183,-11.9522,0
2498,202106,37.7208,27.3907,1
2501,202106,20.1833,0.2538,1
2504,202106,25.755,-6.2848,0
2505,202106,32.9167,-27.4434,0
2506,202106,10.2246,6.3169,1
2509,202106,20.0642,3.1332,1
2511,202106,11.9133,8.1819,1
2514,202106,17.645,15.3093,1
2515,202106,9.3863,-0.0002,0
2516,202106,5.9018,26.2523,1
2520,202106,39.2767,-1.1377,0
2524,202106,35.74,-1.2538,0
2527,202106,23.7783,30.3527,1
2528,202106,22.935,-5.2744,0
2530,202106,13.9633,-4.5298,0
2534,202106,20.6267,-1.2692,0
2535,202106,34.1192,7.1098,1
2536,202106,22.1683,-4.2036,0
2537,202106,9.6213,-0.7035,0
2538,202106,10.0992,-0.4999,0
2539,202106,31.955,-4.3346,0
2540,202106,73.7517,2.7416,1
2542,202106,43.2983,0.3446,1
2543,202106,7.8523,10.6413,1
2545,202106,42.1575,0.4643,1
2546,202106,48.5258,-4.7907,0
2547,202106,11.5425,-4.3672,0
2548,202106,85.9468,-1.4433,0
2597,202106,143.333,30.3797,1
2601,202106,14.5367,140.278,1
2603,202106,96.52,332.969,1
2605,202106,29.6183,146.12,1
2606,202106,59.805,115.739,1
2607,202106,24.0217,168.108,1
2608,202106,54.7858,56.5609,1
2609,202106,94.8292,384.087,1
2610,202106,18.1333,24.9181,1
2611,202106,19.2717,215.242,1
2612,202106,48.6,140.443,1
2613,202106,28.2592,141.646,1
2614,202106,21.0326,163.861,1
2615,202106,133.285,482.576,1
2616,202106,36.4983,12.1736,1
2617,202106,40.74,172.917,1
2618,202106,18.0092,28.3438,1
2630,202106,19.1667,30.4846,1
2633,202106,29.9283,-4.9286,0
2634,202106,28.7417,1.0401,1
2636,202106,103.795,371.921,1
2637,202106,66.6683,208.659,1
2642,202106,60.3767,299.427,1
2701,202106,12.3158,4.1324,1
2702,202106,20.0358,44.7291,1
2704,202106,28.8,-4.9231,0
2705,202106,18.1408,-10.1736,0
2706,202106,14.2667,7.5001,1
2707,202106,144.417,-6.4103,0
2712,202106,35.5383,-4.7556,0
2722,202106,29.2247,2.5841,1
2723,202106,170.217,-2.2925,0
2727,202106,156.717,-20.1633,0
2731,202106,86.2,-3.8296,0
2739,202106,24.7075,-6.4887,0
2748,202106,41.4917,-6.5912,0
2753,202106,174.834,12.6903,1
2801,202106,17.025,-7.9774,0
2809,202106,39.3936,5.6483,1
2812,202106,11.5617,0.8696,1
2816,202106,20.5467,-0.2425,0
2820,202106,16.0467,3.8461,1
2832,202106,20.9208,-4.7353,0
2834,202106,9.6918,-5.1204,0
2836,202106,10.9775,3.3494,1
2838,202106,11.6117,6.8493,1
2841,202106,6.6065,-11.4639,0
2845,202106,10.67,-0.9345,0
2849,202106,14.9183,1.6126,1
2850,202106,40.0542,0.3754,1
2851,202106,25.4408,22.8992,1
2852,202106,13.2125,-1.5094,0
2855,202106,27.1558,13.8295,1
2867,202106,9.4792,5.2986,1
2880,202106,18.5317,-1.0722,0
2881,202106,68.3533,30.1057,1
2882,202106,52.8825,12.4084,1
2883,202106,12.2383,25.2379,1
2884,202106,26.0692,0.7666,1
2885,202106,25.17,19.3335,1
2886,202106,32.4633,2.978,1
2887,202106,14.4917,13.8061,1
2888,202106,9.6438,4.153,1
2889,202106,16.8942,-2.3671,0
2890,202106,13.3517,7.0037,1
2891,202106,22.5667,2.7152,1
2892,202106,22.245,2.2523,1
2897,202106,7.1027,1.1427,1
2901,202106,31.2133,-13.5216,0
2903,202106,23.215,-5.2085,0
2904,202106,29.8217,1.7094,1
2905,202106,22.275,6.8719,1
2906,202106,15.795,-5.5049,0
2908,202106,26.2267,-0.7661,0
2910,202106,32.6839,4.6825,1
2911,202106,8.2603,16.9912,1
2912,202106,267.683,-3.3088,0
2913,202106,20.0008,26.0745,1
2915,202106,83.27,10.2886,1
2923,202106,30.3342,-12.3147,0
2929,202106,14.7333,75.0001,1
2936,202106,23.8633,-13.0591,0
2939,202106,34.4583,-5.1426,0
2945,202106,96.1933,16.8605,1
3002,202106,12.35,-4.0158,0
3003,202106,73.2502,42.2643,1
3004,202106,58.4433,-4.069,0
3005,202106,53.7717,-6.1432,0
3006,202106,133.653,56.7313,1
3008,202106,3006,-3.4271,0
3010,202106,79.22,0.366,1
3011,202106,8.2065,1.3021,1
3013,202106,13.9425,-4.5139,0
3014,202106,117.075,24.8716,1
3015,202106,44.4777,-6.8112,0
3016,202106,70.9133,1.2661,1
3017,202106,70.1917,18.3287,1
3018,202106,16.9108,-5.9659,0
3019,202106,83.13,3.0236,1
3021,202106,23.5658,-21.2407,0
3022,202106,52.9042,-13.5182,0
3023,202106,261.217,3.788,1
3024,202106,13.5567,14.8148,1
3025,202106,28.3892,-37.2449,0
3026,202106,131.917,11.5383,1
3027,202106,25.7058,-10.448,0
3028,202106,28.4867,6.655,1
3029,202106,46.8758,-1.5087,0
3030,202106,58.745,0.8458,1
3031,202106,18.8517,12.7164,1
3032,202106,43.5133,-12.3063,0
3033,202106,22.95,13.0641,1
3034,202106,536.292,-13.2175,0
3035,202106,66.1133,46.0651,1
3036,202106,52.0125,13.8922,1
3037,202106,108.022,40.9835,1
3038,202106,21.0508,8.7499,1
3040,202106,49.6667,0.3975,1
3041,202106,27.8158,-9.256,0
3042,202106,109.06,22.9267,1
3043,202106,4.294,-7.1426,0
3044,202106,132.183,-3.9142,0
3045,202106,100.477,3.8695,1
3046,202106,24.2067,28.0115,1
3047,202106,12.1278,-17.4725,0
3048,202106,34.8167,2.0956,1
3049,202106,12.6433,4.3101,1
3050,202106,15.9942,-19.7259,0
3051,202106,8.6935,90.2991,1
3052,202106,12.8442,-7.5472,0
3054,202106,22.07,-5.9575,0
3055,202106,31.1233,-16.266,0
3056,202106,39.0958,0.3867,1
3057,202106,14.7667,28.3723,1
3058,202106,17.3183,10.7143,1
3059,202106,37.33,-5.4843,0
3060,202106,26.01,61.934,1
3062,202106,18.8067,-5.9406,0
3090,202106,54.7383,14.3665,1
3092,202106,66.8265,-7.0734,0
3094,202106,35.3675,-16.3855,0
3130,202106,165.792,4.0247,1
3138,202106,224.025,-39.9765,0
3149,202106,39.0117,-2.9761,0
3164,202106,24.8383,2.4793,1
3167,202106,64.6267,4.6226,1
3189,202106,110.517,20.536,1
3209,202106,28.49,4.8822,1
3229,202106,6.5498,11.8914,1
3231,202106,31.1317,-7.4628,0
3257,202106,78.35,-10.9176,0
3266,202106,12.8475,-2.6923,0
3296,202106,22.4183,-8.0717,0
3305,202106,46.6433,14.2856,1
3308,202106,9.5622,27.6282,1
3311,202106,37.3217,-27.0944,0
3312,202106,20.8683,11.8735,1
3321,202106,13.7133,-2.7396,0
3338,202106,54.1042,-21.5154,0
3346,202106,49.1425,-21.9102,0
3356,202106,30.2875,13.5982,1
3376,202106,114.258,-11.0268,0
3380,202106,30.415,-23.5604,0
3383,202106,4.8137,-12.0694,0
3406,202106,489.767,16.529,1
3413,202106,233.375,2.3605,1
3416,202106,75.8817,-4.1825,0
3419,202106,20.31,-14.0937,0
3432,202106,13.6833,-5.7553,0
3437,202106,31.4317,-26.8834,0
3443,202106,375.957,5.1109,1
3450,202106,59.7192,-13.9394,0
3454,202106,80.3567,-6.8605,0
3481,202106,23.3542,-1.6594,0
3494,202106,3.9928,-28.3143,0
3501,202106,51.3342,-2.8407,0
3504,202106,79.4817,3.0928,1
3515,202106,163.035,25.2336,1
3518,202106,28.0717,-17.0045,0
3528,202106,46.9208,10.8648,1
3530,202106,131.38,31.4285,1
3532,202106,167.575,39.483,1
3533,202106,532.692,16.9167,1
3535,202106,17.625,-19.2403,0
3536,202106,7.624,40.9997,1
3543,202106,28.3383,-8.1696,0
3545,202106,203.317,24.8618,1
3550,202106,19.1175,4.5452,1
3557,202106,85.4865,-9.181,0
3563,202106,257.05,-8.9629,0
3576,202106,13.7575,-12.6665,0
3583,202106,62.9444,-2.8466,0
3588,202106,79.17,-8.2057,0
3591,202106,20.4533,-10.9677,0
3592,202106,388.758,-4.602,0
3593,202106,15.6658,-16.7173,0
3596,202106,102.471,-2.9788,0
3605,202106,44.7417,14.9833,1
3607,202106,15.3333,-6.2694,0
3617,202106,84.7383,-0.4593,0
3622,202106,35.425,-13.9532,0
3645,202106,50.1933,-13.7932,0
3653,202106,277.625,5.2264,1
3661,202106,542.525,-32.1111,0
3665,202106,250.733,-2.6316,0
3669,202106,84.7417,-6.7678,0
3673,202106,48.1867,-7.1716,0
3679,202106,128.715,-12.8732,0
3682,202106,9.1492,-8.7958,0
3686,202106,16.9333,8.3336,1
3694,202106,25.6642,-14.2592,0
3701,202106,14.455,2.1427,1
3702,202106,49.8733,4.7132,1
3703,202106,26.2833,12.1151,1
3704,202106,32.895,-22.4568,0
3705,202106,43.8183,-0.4524,0
3706,202106,28.3808,-4.3328,0
3708,202106,126.642,-11.2319,0
3711,202106,111.475,4.1859,1
3712,202106,29.5808,1.0031,1
3714,202106,76.6083,-4.3849,0
4104,202106,57.89,-1.0204,0
4106,202106,37.5808,44.5469,1
4108,202106,25.8983,-13.3572,0
4119,202106,88.3633,-4.385,0
4133,202106,61.4608,20.9432,1
4137,202106,211.75,-13.263,0
4142,202106,54.53,-6.1296,0
4148,202106,36.35,-5.394,0
4155,202106,25.435,-2.8249,0
4164,202106,37.3417,-5.2496,0
4190,202106,84.1283,-20.168,0
4306,202106,18.0483,20.3177,1
4414,202106,10.0473,-11.7702,0
4426,202106,25.5117,-4.8538,0
4438,202106,128.158,8.3334,1
4439,202106,153.417,9.3551,1
4440,202106,42.2037,55.875,1
4526,202106,16.7858,18.9544,1
4532,202106,21.4117,-3.7037,0
4536,202106,163.808,-11.7977,0
4540,202106,55.4067,-10.5441,0
4545,202106,28.7683,-9.7226,0
4551,202106,176.575,1.0699,1
4552,202106,32.0058,-14.3662,0
4555,202106,53.5875,-2.9826,0
4557,202106,64.9683,3.8639,1
4560,202106,42.4375,0.7024,1
4562,202106,21.5608,-19.7451,0
4564,202106,40.6297,29.517,1
4566,202106,51.1333,-20.2972,0
4571,202106,134.072,-18.3028,0
4572,202106,98.185,7.1427,1
4576,202106,130.967,-21.5191,0
4581,202106,37.525,-5.4224,0
4583,202106,276.458,-9.8039,0
4720,202106,16.2708,-6.2111,0
4722,202106,34.8133,0.7299,1
4737,202106,74.2733,-11.9441,0
4739,202106,77.965,30.1565,1
4746,202106,73.275,40.6686,1
4755,202106,64.595,-2.5794,0
4763,202106,110.779,-8.255,0
4764,202106,60.5167,-3.9371,0
4766,202106,154.075,-2.8126,0
4770,202106,216.303,32.5186,1
4807,202106,24.6792,2.3857,1
4904,202106,65.1283,0.7803,1
4906,202106,31.7033,2.6439,1
4912,202106,182.617,-6.0847,0
4915,202106,55.7117,-10.3773,0
4916,202106,23.4775,1.0501,1
4919,202106,72.605,39.8947,1
4927,202106,60.1892,-9.0225,0
4930,202106,26.3457,-18.876,0
4934,202106,25.4067,-12.7539,0
4935,202106,100.122,-7.6634,0
4938,202106,68.3924,-1.0946,0
4942,202106,44.4175,11.5061,1
4943,202106,68.19,-7.0061,0
4952,202106,53.6192,-1.7363,0
4956,202106,23.7783,-13.7402,0
4958,202106,97.0114,-9.1289,0
4960,202106,12.7417,-15.6716,0
4961,202106,308.81,7.9829,1
4967,202106,58.6425,37.7646,1
4968,202106,514.8,-23.5804,0
4976,202106,80.6902,-17.0123,0
4977,202106,95.0243,-13.6942,0
4989,202106,41.2,8.1706,1
4994,202106,69.725,-20.5919,0
4999,202106,52.1533,-14.958,0
5007,202106,61.1633,-2.1034,0
5203,202106,87.645,-18.7067,0
5215,202106,113.664,-15.3583,0
5222,202106,122.505,24.2358,1
5225,202106,20.7808,-2.7032,0
5234,202106,89.3667,-7.317,0
5243,202106,64.8917,-9.8701,0
5244,202106,49.8325,-2.3811,0
5258,202106,23.0783,-4.1006,0
5269,202106,1295.73,-9.7315,0
5283,202106,122.383,-5.7471,0
5284,202106,43.485,9.8323,1
5285,202106,77.1883,23.4913,1
5288,202106,146.308,19.6429,1
5306,202106,226.175,11.1907,1
5388,202106,68.855,-7.1523,0
5434,202106,124.476,-2.5641,0
5469,202106,46.5067,-3.5459,0
5471,202106,98.6067,-7.8431,0
5484,202106,14.9875,3.5485,1
5515,202106,13.7117,7.664,1
5519,202106,22.01,17.4261,1
5521,202106,10.2845,-7.2983,0
5522,202106,52.822,-0.4304,0
5525,202106,24.765,-3.2816,0
5531,202106,13.2133,-16.7248,0
5533,202106,15.7762,1.988,1
5534,202106,80.07,-4.4637,0
5538,202106,43.1133,39.8934,1
5546,202106,77.6817,-7.1252,0
5607,202106,32.725,25.34,1
5608,202106,35.7175,254.999,1
5706,202106,38.8908,0.5992,1
5871,202106,202.517,2.792,1
5876,202106,43.745,7.8668,1
5880,202106,21.0467,0.4732,1
5906,202106,41.9792,-24.5308,0
5907,202106,21.1883,18.8727,1
6005,202106,17.1775,8.6537,1
6024,202106,40.009,2.9374,1
6108,202106,20.18,-7.0935,0
6112,202106,41.8667,-3.9772,0
6115,202106,44.27,-0.8989,0
6116,202106,21.385,43.5068,1
6117,202106,16.4567,3.3642,1
6120,202106,14.7883,-19.8813,0
6128,202106,25.5267,-7.9192,0
6133,202106,9.9273,-8.9988,0
6136,202106,17.9767,0.8219,1
6139,202106,30.4233,-9.8312,0
6141,202106,29.8033,-13.3831,0
6142,202106,13.206,-27.3479,0
6152,202106,11.0547,-9.8216,0
6153,202106,32.0208,-14.2855,0
6155,202106,27.0975,2.7876,1
6164,202106,11.1012,-7.2579,0
6165,202106,36.9983,-17.8689,0
6166,202106,62.0717,-4.2188,0
6168,202106,21.3117,24.9361,1
6172,202106,36.41,16.2368,1
6176,202106,121.167,-4.3308,0
6177,202106,30.235,-4.8154,0
6183,202106,49.3367,4.6728,1
6184,202106,44.95,2.1135,1
6189,202106,40.585,4.1356,1
6191,202106,32.39,9.6213,1
6192,202106,71.9182,0.5436,1
6196,202106,108.377,-3.1114,0
6197,202106,36.6358,-7.283,0
6201,202106,48.005,-8.5294,0
6202,202106,96.49,7.0663,1
6205,202106,34.6608,-24.5636,0
6206,202106,64.8967,-1.1918,0
6209,202106,35.6475,-4.6954,0
6213,202106,134.042,4.3952,1
6214,202106,88.4133,3.1958,1
6215,202106,22.9708,4.4777,1
6216,202106,25.555,-1.5444,0
6224,202106,121.443,5.2199,1
6225,202106,3.8822,-10.5129,0
6226,202106,9.6343,-9.1179,0
6230,202106,211.392,-2.3422,0
6235,202106,19.7225,-17.9495,0
6239,202106,106.538,1.8959,1
6243,202106,18.1083,-31.7224,0
6251,202106,20.2567,9.5464,1
6257,202106,51.7367,7.0744,1
6269,202106,116.075,12.1759,1
6271,202106,188.358,3.9119,1
6277,202106,85.7967,-4.3969,0
6278,202106,116.895,3.4191,1
6281,202106,82.79,1.6948,1
6282,202106,26.3244,-6.084,0
6283,202106,51.7458,-9.2409,0
6285,202106,69.42,2.013,1
6288,202106,28.4182,-6.7552,0
6289,202106,3.1457,0.6665,1
6405,202106,28.9175,106.068,1
6409,202106,1205.67,21.7196,1
6412,202106,71.7823,-6.8271,0
6414,202106,216.375,-9.6907,0
6415,202106,3069.67,64.425,1
6416,202106,136.042,-17.1929,0
6426,202106,87.93,-19.9002,0
6431,202106,32.7558,-2.1739,0
6438,202106,101.67,1.8053,1
6442,202106,33.9608,8.819,1
6443,202106,36.3708,-24.8655,0
6449,202106,62.7983,-11.4247,0
6451,202106,111.432,-6.7729,0
6456,202106,108.299,2.4438,1
6464,202106,110.325,0.909,1
6477,202106,52.9367,-25.1892,0
6491,202106,482.63,59.5688,1
6504,202106,166.575,-19.4445,0
6505,202106,102.865,10.0209,1
6515,202106,292.071,-26.6983,0
6525,202106,78.2883,-7.7456,0
6531,202106,682.8,-27.1263,0
6533,202106,469.581,-12.6723,0
6541,202106,62.7583,-34.9438,0
